Month,DayOfWeek,MonthClaimed,DayOfWeekClaimed,Age,Fault,PolicyType,VehicleCategory,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,Year,BasePolicy,UnusualDeductible,PriceToAgeRatio,PriceToAgeRatio_Capped,ClaimProcessingTime,FraudFound_P
9.0,5.0,9.0,2.0,33.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,369.0,0.0
4.0,6.0,5.0,1.0,26.0,0.0,11.0,1.0,0.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,369.0,0.0
2.0,3.0,2.0,1.0,26.0,0.0,11.0,1.0,2.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,363.0,0.0
10.0,2.0,10.0,3.0,44.0,0.0,12.0,2.0,1.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
11.0,5.0,1.0,2.0,38.0,0.0,11.0,1.0,1.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,55.0,1.0
8.0,6.0,8.0,4.0,34.0,0.0,21.0,2.0,0.0,5.0,3.0,0.0,1996.0,1.0,0.0,0.6931471805599453,0.6931471805599453,370.0,0.0
4.0,2.0,4.0,2.0,36.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1994.0,2.0,1.0,0.35667494393873234,0.35667494393873234,365.0,0.0
2.0,7.0,3.0,5.0,37.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,379.0,
6.0,7.0,6.0,1.0,57.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,359.0,0.0
8.0,6.0,8.0,1.0,75.0,1.0,13.0,1.0,1.0,7.0,1.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,367.0,
4.0,4.0,4.0,1.0,27.0,0.0,13.0,1.0,0.0,5.0,0.0,3.0,1994.0,3.0,1.0,0.2876820724517809,0.2876820724517809,369.0,0.0
3.0,4.0,4.0,1.0,26.0,0.0,12.0,2.0,2.0,6.0,3.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,364.0,
3.0,2.0,8.0,2.0,52.0,0.0,13.0,1.0,1.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.5596157879354227,0.5596157879354227,494.0,0.0
2.0,2.0,2.0,4.0,44.0,1.0,12.0,2.0,2.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,367.0,
10.0,7.0,10.0,1.0,56.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1995.0,3.0,0.0,0.6190392084062234,0.6190392084062234,359.0,0.0
7.0,5.0,8.0,5.0,39.0,1.0,11.0,1.0,0.0,6.0,1.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,374.0,0.0
6.0,4.0,7.0,2.0,70.0,0.0,12.0,2.0,0.0,7.0,0.0,0.0,1995.0,2.0,0.0,0.22314355131420976,0.22314355131420976,365.0,
7.0,6.0,9.0,7.0,44.0,0.0,23.0,2.0,3.0,6.0,5.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,398.0,0.0
8.0,1.0,9.0,3.0,30.0,1.0,11.0,1.0,1.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,383.0,0.0
7.0,1.0,8.0,3.0,47.0,0.0,13.0,1.0,0.0,7.0,1.0,0.0,1996.0,3.0,0.0,0.3184537311185346,0.3184537311185346,376.0,
7.0,5.0,7.0,1.0,34.0,0.0,11.0,1.0,1.0,5.0,5.0,0.0,1994.0,1.0,0.0,0.4054651081081644,0.4054651081081644,361.0,0.0
5.0,1.0,5.0,1.0,43.0,0.0,11.0,1.0,2.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0.0
12.0,3.0,12.0,4.0,40.0,0.0,12.0,2.0,3.0,7.0,0.0,0.0,1995.0,2.0,1.0,0.22314355131420976,0.22314355131420976,373.0,0.0
10.0,6.0,10.0,1.0,51.0,1.0,13.0,1.0,1.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.6190392084062234,0.6190392084062234,360.0,0.0
3.0,2.0,4.0,2.0,41.0,1.0,13.0,1.0,0.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.2876820724517809,0.2876820724517809,367.0,
7.0,4.0,7.0,1.0,56.0,0.0,12.0,2.0,3.0,7.0,0.0,0.0,1994.0,2.0,0.0,0.3184537311185346,0.3184537311185346,369.0,0.0
2.0,3.0,2.0,5.0,28.0,0.0,11.0,1.0,2.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.35667494393873234,0.35667494393873234,367.0,0.0
11.0,3.0,11.0,2.0,27.0,1.0,13.0,1.0,0.0,4.0,5.0,0.0,1994.0,3.0,0.0,0.7884573603642702,0.6931471805599453,378.0,0.0
1.0,6.0,1.0,2.0,19.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1995.0,3.0,0.0,1.9459101490553132,0.6931471805599453,361.0,0.0
10.0,4.0,10.0,3.0,28.0,0.0,11.0,1.0,1.0,5.0,1.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,371.0,0.0
5.0,7.0,6.0,1.0,59.0,0.0,12.0,2.0,2.0,7.0,3.0,0.0,1995.0,2.0,0.0,0.22314355131420976,0.22314355131420976,389.0,0.0
7.0,7.0,7.0,2.0,30.0,0.0,12.0,2.0,2.0,5.0,3.0,0.0,1995.0,2.0,0.0,0.6931471805599453,0.6931471805599453,360.0,1.0
3.0,6.0,3.0,5.0,28.0,1.0,11.0,1.0,0.0,5.0,0.0,2.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,371.0,0.0
7.0,1.0,7.0,1.0,52.0,0.0,13.0,1.0,1.0,7.0,3.0,0.0,1996.0,3.0,0.0,0.22314355131420976,0.22314355131420976,379.0,
10.0,5.0,10.0,1.0,38.0,0.0,12.0,2.0,1.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,368.0,
5.0,4.0,6.0,3.0,43.0,0.0,11.0,1.0,3.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.3184537311185346,0.3184537311185346,394.0,0.0
5.0,7.0,5.0,2.0,53.0,0.0,13.0,1.0,2.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.6190392084062234,0.6190392084062234,367.0,0.0
6.0,6.0,6.0,1.0,36.0,0.0,12.0,2.0,2.0,7.0,3.0,3.0,1996.0,2.0,1.0,0.4054651081081644,0.4054651081081644,360.0,0.0
4.0,7.0,4.0,1.0,34.0,1.0,11.0,1.0,0.0,5.0,3.0,4.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,359.0,0.0
12.0,6.0,12.0,1.0,49.0,0.0,11.0,1.0,2.0,5.0,3.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,360.0,0.0
4.0,5.0,5.0,5.0,50.0,0.0,33.0,3.0,1.0,7.0,0.0,0.0,1996.0,3.0,0.0,0.5596157879354227,0.5596157879354227,402.0,0.0
3.0,3.0,3.0,3.0,35.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,1995.0,2.0,0.0,0.4054651081081644,0.4054651081081644,365.0,0.0
7.0,5.0,7.0,1.0,34.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,1994.0,2.0,0.0,0.6931471805599453,0.6931471805599453,375.0,0.0
12.0,3.0,12.0,2.0,30.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1995.0,3.0,0.0,0.13353139262452263,0.13353139262452263,371.0,0.0
7.0,1.0,7.0,1.0,26.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1996.0,2.0,0.0,0.6190392084062234,0.6190392084062234,365.0,0.0
12.0,1.0,1.0,1.0,49.0,0.0,13.0,1.0,0.0,6.0,3.0,0.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,14.0,1.0
2.0,7.0,2.0,5.0,26.0,0.0,11.0,1.0,3.0,5.0,1.0,0.0,1996.0,1.0,0.0,0.5108256237659907,0.5108256237659907,370.0,0.0
4.0,1.0,4.0,1.0,65.0,0.0,13.0,1.0,1.0,6.0,5.0,0.0,1994.0,3.0,1.0,0.13353139262452263,0.13353139262452263,372.0,0.0
9.0,5.0,10.0,2.0,33.0,1.0,11.0,1.0,1.0,6.0,5.0,4.0,1996.0,1.0,0.0,0.4519851237430572,0.4519851237430572,364.0,0.0
11.0,1.0,11.0,3.0,49.0,0.0,13.0,1.0,1.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,367.0,0.0
10.0,5.0,10.0,5.0,62.0,1.0,13.0,1.0,2.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.3184537311185346,0.3184537311185346,365.0,0.0
2.0,6.0,2.0,2.0,48.0,1.0,13.0,1.0,1.0,7.0,0.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,368.0,0.0
2.0,5.0,3.0,5.0,39.0,1.0,11.0,1.0,2.0,4.0,0.0,0.0,1995.0,1.0,0.0,0.18232155679395465,0.18232155679395465,374.0,0.0
12.0,7.0,12.0,2.0,44.0,0.0,11.0,1.0,3.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.3184537311185346,0.3184537311185346,360.0,0.0
6.0,1.0,7.0,2.0,54.0,1.0,11.0,1.0,2.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,375.0,0.0
2.0,3.0,5.0,5.0,46.0,0.0,11.0,1.0,0.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,450.0,0.0
12.0,7.0,12.0,1.0,21.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,359.0,0.0
4.0,2.0,4.0,3.0,19.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,1996.0,3.0,0.0,1.9459101490553132,0.6931471805599453,373.0,0.0
4.0,5.0,7.0,3.0,52.0,0.0,12.0,2.0,1.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.4519851237430572,0.4519851237430572,446.0,0.0
8.0,2.0,8.0,3.0,45.0,0.0,11.0,1.0,2.0,7.0,3.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0.0
11.0,3.0,1.0,4.0,51.0,0.0,11.0,1.0,0.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,59.0,0.0
12.0,4.0,12.0,6.0,59.0,1.0,11.0,1.0,1.0,7.0,1.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,367.0,0.0
5.0,2.0,5.0,2.0,28.0,0.0,12.0,2.0,2.0,5.0,1.0,0.0,1995.0,2.0,0.0,0.4054651081081644,0.4054651081081644,365.0,1.0
6.0,5.0,6.0,2.0,39.0,1.0,12.0,2.0,1.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,362.0,0.0
10.0,5.0,10.0,1.0,32.0,0.0,21.0,2.0,0.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.6190392084062234,0.6190392084062234,361.0,
11.0,4.0,11.0,4.0,51.0,0.0,11.0,1.0,3.0,7.0,1.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,365.0,0.0
10.0,5.0,10.0,5.0,32.0,0.0,11.0,1.0,2.0,5.0,3.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,372.0,0.0
6.0,5.0,8.0,2.0,44.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,401.0,0.0
9.0,3.0,9.0,2.0,34.0,0.0,12.0,2.0,0.0,3.0,0.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,364.0,0.0
1.0,5.0,1.0,5.0,39.0,1.0,13.0,1.0,1.0,7.0,5.0,0.0,1996.0,3.0,0.0,0.22314355131420976,0.22314355131420976,379.0,0.0
4.0,1.0,4.0,2.0,36.0,0.0,11.0,1.0,1.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
5.0,5.0,6.0,5.0,28.0,0.0,11.0,1.0,2.0,5.0,5.0,0.0,1995.0,1.0,0.0,0.6931471805599453,0.6931471805599453,416.0,
1.0,3.0,1.0,3.0,60.0,0.0,12.0,2.0,1.0,7.0,0.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,365.0,
12.0,7.0,12.0,1.0,57.0,0.0,11.0,1.0,0.0,7.0,5.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,359.0,
1.0,7.0,1.0,2.0,41.0,0.0,12.0,2.0,3.0,6.0,3.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,360.0,0.0
10.0,6.0,10.0,3.0,26.0,0.0,13.0,1.0,2.0,5.0,0.0,0.0,1996.0,3.0,0.0,0.2876820724517809,0.2876820724517809,362.0,0.0
2.0,4.0,2.0,5.0,54.0,1.0,11.0,1.0,0.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.11778303565638346,0.11778303565638346,373.0,0.0
9.0,6.0,9.0,4.0,44.0,0.0,12.0,2.0,1.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,377.0,1.0
4.0,6.0,4.0,3.0,28.0,0.0,11.0,1.0,0.0,5.0,5.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,362.0,0.0
12.0,1.0,12.0,3.0,60.0,1.0,13.0,1.0,0.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.3184537311185346,0.3184537311185346,367.0,1.0
12.0,1.0,12.0,2.0,44.0,0.0,32.0,3.0,2.0,6.0,5.0,0.0,1996.0,2.0,0.0,0.6190392084062234,0.6190392084062234,366.0,
6.0,4.0,6.0,5.0,40.0,1.0,13.0,1.0,1.0,7.0,1.0,0.0,1995.0,3.0,0.0,0.3184537311185346,0.3184537311185346,366.0,0.0
3.0,7.0,3.0,3.0,32.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,368.0,0.0
4.0,5.0,4.0,5.0,62.0,0.0,13.0,1.0,0.0,6.0,3.0,0.0,1995.0,3.0,0.0,0.13353139262452263,0.13353139262452263,365.0,
8.0,7.0,9.0,1.0,21.0,0.0,12.0,2.0,3.0,4.0,5.0,0.0,1994.0,2.0,0.0,0.33647223662121295,0.33647223662121295,361.0,0.0
10.0,2.0,10.0,4.0,30.0,0.0,13.0,1.0,1.0,5.0,0.0,0.0,1995.0,3.0,0.0,0.15415067982725827,0.15415067982725827,367.0,0.0
9.0,4.0,9.0,2.0,28.0,1.0,13.0,1.0,1.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.4054651081081644,0.4054651081081644,363.0,0.0
11.0,5.0,11.0,2.0,41.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,1996.0,3.0,0.0,0.33647223662121295,0.33647223662121295,369.0,0.0
12.0,1.0,12.0,5.0,21.0,0.0,12.0,2.0,2.0,4.0,5.0,0.0,1994.0,2.0,0.0,0.33647223662121295,0.33647223662121295,376.0,
4.0,3.0,4.0,2.0,37.0,1.0,13.0,1.0,2.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.35667494393873234,0.35667494393873234,371.0,0.0
8.0,4.0,9.0,4.0,40.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,1994.0,3.0,0.0,0.33647223662121295,0.33647223662121295,395.0,0.0
4.0,4.0,4.0,1.0,40.0,0.0,12.0,2.0,0.0,7.0,5.0,0.0,1996.0,2.0,0.0,0.3184537311185346,0.3184537311185346,369.0,1.0
12.0,4.0,12.0,5.0,56.0,1.0,13.0,1.0,1.0,6.0,5.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
5.0,3.0,5.0,3.0,29.0,0.0,12.0,2.0,3.0,5.0,1.0,0.0,1995.0,2.0,0.0,0.2876820724517809,0.2876820724517809,365.0,0.0
12.0,7.0,1.0,4.0,38.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,25.0,0.0
12.0,1.0,12.0,3.0,33.0,1.0,12.0,2.0,2.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,374.0,0.0
6.0,6.0,6.0,1.0,34.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,367.0,
1.0,1.0,1.0,2.0,33.0,0.0,11.0,1.0,2.0,6.0,1.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,366.0,1.0
8.0,2.0,8.0,2.0,43.0,0.0,11.0,1.0,2.0,6.0,1.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,365.0,1.0
7.0,5.0,7.0,4.0,27.0,0.0,11.0,1.0,0.0,5.0,0.0,4.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,371.0,0.0
2.0,5.0,2.0,1.0,32.0,0.0,11.0,1.0,2.0,5.0,0.0,4.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,368.0,
9.0,5.0,9.0,5.0,39.0,0.0,12.0,2.0,3.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0.0
6.0,5.0,6.0,1.0,24.0,1.0,11.0,1.0,1.0,4.0,0.0,0.0,1995.0,1.0,0.0,0.4700036292457356,0.4700036292457356,361.0,0.0
5.0,6.0,5.0,5.0,32.0,0.0,12.0,2.0,1.0,4.0,0.0,0.0,1996.0,2.0,0.0,0.33647223662121295,0.33647223662121295,371.0,
11.0,5.0,12.0,3.0,39.0,0.0,11.0,1.0,0.0,6.0,1.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,407.0,0.0
3.0,1.0,3.0,5.0,51.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,1995.0,3.0,0.0,0.6931471805599453,0.6931471805599453,376.0,0.0
7.0,1.0,7.0,5.0,34.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.2513144282809061,0.2513144282809061,383.0,0.0
12.0,1.0,12.0,2.0,30.0,0.0,12.0,2.0,3.0,4.0,3.0,0.0,1994.0,2.0,0.0,0.4700036292457356,0.4700036292457356,366.0,
9.0,6.0,9.0,1.0,35.0,0.0,12.0,2.0,3.0,5.0,3.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,367.0,0.0
12.0,5.0,12.0,5.0,22.0,0.0,11.0,1.0,1.0,4.0,5.0,0.0,1995.0,1.0,0.0,0.7884573603642702,0.6931471805599453,365.0,
11.0,6.0,11.0,2.0,49.0,0.0,11.0,1.0,2.0,7.0,5.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,368.0,0.0
2.0,5.0,2.0,5.0,29.0,0.0,11.0,1.0,3.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,365.0,0.0
10.0,6.0,11.0,5.0,43.0,0.0,11.0,1.0,2.0,7.0,5.0,3.0,1994.0,1.0,1.0,0.3184537311185346,0.3184537311185346,387.0,0.0
2.0,3.0,2.0,4.0,37.0,1.0,11.0,1.0,2.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
11.0,3.0,12.0,5.0,57.0,0.0,11.0,1.0,2.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,397.0,0.0
3.0,5.0,3.0,5.0,64.0,0.0,13.0,1.0,2.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,365.0,0.0
2.0,4.0,2.0,5.0,31.0,1.0,13.0,1.0,2.0,5.0,3.0,0.0,1996.0,3.0,0.0,0.6931471805599453,0.6931471805599453,366.0,0.0
6.0,5.0,6.0,1.0,58.0,1.0,13.0,1.0,3.0,7.0,0.0,4.0,1995.0,3.0,0.0,0.4054651081081644,0.4054651081081644,361.0,
3.0,3.0,4.0,1.0,53.0,0.0,33.0,3.0,1.0,7.0,0.0,4.0,1995.0,3.0,0.0,0.5596157879354227,0.5596157879354227,365.0,
6.0,5.0,6.0,1.0,39.0,1.0,11.0,1.0,0.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.35667494393873234,0.35667494393873234,361.0,0.0
9.0,5.0,10.0,2.0,45.0,1.0,13.0,1.0,1.0,4.0,0.0,0.0,1995.0,3.0,0.0,0.33647223662121295,0.33647223662121295,378.0,
11.0,5.0,11.0,1.0,42.0,0.0,13.0,1.0,1.0,6.0,1.0,0.0,1996.0,3.0,0.0,0.6190392084062234,0.6190392084062234,368.0,
1.0,5.0,1.0,5.0,60.0,1.0,11.0,1.0,0.0,4.0,0.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,365.0,0.0
8.0,5.0,9.0,5.0,26.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,374.0,0.0
9.0,6.0,9.0,1.0,30.0,0.0,13.0,1.0,1.0,5.0,1.0,0.0,1994.0,3.0,0.0,0.2876820724517809,0.2876820724517809,360.0,0.0
1.0,3.0,1.0,3.0,50.0,0.0,12.0,2.0,2.0,6.0,1.0,4.0,1996.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
6.0,2.0,7.0,1.0,47.0,0.0,11.0,1.0,2.0,7.0,5.0,0.0,1995.0,1.0,0.0,0.3184537311185346,0.3184537311185346,366.0,0.0
5.0,3.0,5.0,4.0,45.0,0.0,11.0,1.0,1.0,6.0,3.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
4.0,4.0,4.0,4.0,19.0,0.0,12.0,2.0,3.0,0.0,0.0,0.0,1994.0,2.0,0.0,1.9459101490553132,0.6931471805599453,365.0,
9.0,5.0,10.0,2.0,54.0,1.0,11.0,1.0,2.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,399.0,
10.0,1.0,10.0,4.0,29.0,0.0,11.0,1.0,2.0,3.0,1.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,368.0,0.0
4.0,6.0,12.0,4.0,44.0,0.0,13.0,1.0,2.0,7.0,0.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,610.0,0.0
6.0,5.0,6.0,4.0,48.0,0.0,11.0,1.0,3.0,7.0,1.0,0.0,1996.0,1.0,0.0,0.22314355131420976,0.22314355131420976,371.0,0.0
11.0,2.0,11.0,2.0,29.0,0.0,12.0,2.0,2.0,4.0,0.0,0.0,1996.0,2.0,0.0,0.33647223662121295,0.33647223662121295,365.0,
5.0,1.0,5.0,1.0,41.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
9.0,4.0,10.0,1.0,49.0,0.0,11.0,1.0,1.0,6.0,1.0,0.0,1996.0,1.0,0.0,0.6190392084062234,0.6190392084062234,364.0,0.0
3.0,5.0,3.0,5.0,32.0,0.0,11.0,1.0,2.0,5.0,3.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,365.0,0.0
1.0,6.0,1.0,1.0,42.0,1.0,13.0,1.0,0.0,7.0,5.0,0.0,1996.0,3.0,0.0,0.5596157879354227,0.5596157879354227,360.0,0.0
7.0,1.0,8.0,3.0,43.0,1.0,13.0,1.0,2.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,376.0,0.0
4.0,1.0,4.0,4.0,30.0,0.0,11.0,1.0,1.0,5.0,3.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,368.0,0.0
9.0,3.0,9.0,2.0,58.0,1.0,11.0,1.0,1.0,7.0,0.0,0.0,1996.0,1.0,0.0,0.5596157879354227,0.5596157879354227,364.0,0.0
2.0,2.0,2.0,2.0,52.0,0.0,12.0,2.0,3.0,7.0,1.0,0.0,1996.0,2.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
5.0,2.0,5.0,3.0,51.0,0.0,12.0,2.0,3.0,7.0,5.0,0.0,1994.0,2.0,0.0,0.5596157879354227,0.5596157879354227,366.0,0.0
5.0,1.0,5.0,2.0,35.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,366.0,0.0
5.0,1.0,5.0,3.0,48.0,0.0,12.0,2.0,3.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,381.0,0.0
6.0,3.0,6.0,3.0,38.0,0.0,12.0,2.0,0.0,6.0,5.0,0.0,1996.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
5.0,3.0,5.0,1.0,43.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1995.0,3.0,0.0,0.13353139262452263,0.13353139262452263,370.0,0.0
11.0,7.0,12.0,1.0,29.0,0.0,13.0,1.0,1.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,368.0,0.0
6.0,5.0,6.0,1.0,36.0,1.0,11.0,1.0,2.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,368.0,0.0
4.0,6.0,4.0,1.0,35.0,0.0,11.0,1.0,3.0,5.0,5.0,0.0,1996.0,1.0,0.0,0.15415067982725827,0.15415067982725827,360.0,0.0
8.0,2.0,9.0,4.0,35.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.35667494393873234,0.35667494393873234,397.0,0.0
12.0,6.0,1.0,1.0,55.0,0.0,12.0,2.0,3.0,7.0,5.0,0.0,1994.0,2.0,0.0,0.22314355131420976,0.22314355131420976,37.0,0.0
7.0,6.0,7.0,1.0,30.0,0.0,11.0,1.0,2.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.6931471805599453,0.6931471805599453,360.0,0.0
1.0,3.0,1.0,3.0,46.0,0.0,11.0,1.0,0.0,7.0,5.0,4.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
3.0,5.0,3.0,5.0,47.0,0.0,13.0,1.0,1.0,7.0,5.0,0.0,1994.0,3.0,0.0,0.5596157879354227,0.5596157879354227,365.0,
10.0,1.0,10.0,2.0,62.0,0.0,12.0,2.0,2.0,7.0,5.0,0.0,1996.0,2.0,1.0,0.3184537311185346,0.3184537311185346,366.0,0.0
4.0,1.0,4.0,5.0,33.0,0.0,13.0,1.0,1.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.15415067982725827,0.15415067982725827,390.0,0.0
11.0,1.0,11.0,2.0,34.0,0.0,11.0,1.0,1.0,5.0,5.0,4.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,366.0,0.0
6.0,5.0,7.0,3.0,54.0,1.0,12.0,2.0,1.0,7.0,5.0,0.0,1995.0,2.0,0.0,0.22314355131420976,0.22314355131420976,379.0,1.0
10.0,1.0,10.0,4.0,27.0,1.0,13.0,1.0,3.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.15415067982725827,0.15415067982725827,368.0,0.0
