Month,DayOfWeek,MonthClaimed,DayOfWeekClaimed,Age,Fault,PolicyType,VehicleCategory,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,Year,BasePolicy,UnusualDeductible,PriceToAgeRatio,PriceToAgeRatio_Capped,ClaimProcessingTime,FraudFound_P
8.0,1.0,8.0,1.0,33.0,0.0,11.0,1.0,2.0,4.0,1.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,365.0,0
9.0,4.0,10.0,4.0,54.0,1.0,13.0,1.0,2.0,7.0,0.0,0.0,1996.0,3.0,0.0,0.3184537311185346,0.3184537311185346,374.0,0
2.0,5.0,2.0,1.0,38.0,0.0,13.0,1.0,1.0,6.0,1.0,0.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,361.0,0
7.0,3.0,7.0,5.0,36.0,0.0,33.0,3.0,2.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.6190392084062234,0.6190392084062234,374.0,0
1.0,5.0,1.0,5.0,37.0,0.0,11.0,1.0,1.0,7.0,5.0,0.0,1996.0,1.0,0.0,0.3184537311185346,0.3184537311185346,365.0,0
9.0,1.0,9.0,3.0,35.0,0.0,13.0,1.0,0.0,6.0,3.0,0.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,367.0,0
1.0,6.0,2.0,3.0,31.0,0.0,12.0,2.0,2.0,5.0,3.0,0.0,1994.0,2.0,0.0,0.2876820724517809,0.2876820724517809,364.0,0
1.0,1.0,2.0,2.0,28.0,1.0,21.0,2.0,0.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.6931471805599453,0.6931471805599453,368.0,0
1.0,5.0,2.0,3.0,28.0,0.0,12.0,2.0,2.0,5.0,5.0,0.0,1996.0,2.0,0.0,0.2876820724517809,0.2876820724517809,372.0,0
1.0,3.0,1.0,4.0,18.0,1.0,21.0,2.0,2.0,4.0,1.0,0.0,1995.0,1.0,0.0,0.7884573603642702,0.6931471805599453,366.0,0
9.0,7.0,10.0,3.0,58.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,398.0,0
12.0,2.0,12.0,2.0,47.0,1.0,13.0,1.0,1.0,7.0,3.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0
3.0,3.0,4.0,3.0,79.0,0.0,13.0,1.0,1.0,5.0,3.0,4.0,1995.0,3.0,0.0,0.6931471805599453,0.6931471805599453,367.0,0
10.0,4.0,10.0,1.0,48.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,369.0,0
4.0,3.0,5.0,5.0,38.0,1.0,13.0,1.0,1.0,4.0,0.0,0.0,1996.0,3.0,0.0,0.33647223662121295,0.33647223662121295,376.0,0
3.0,3.0,3.0,4.0,30.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.6190392084062234,0.6190392084062234,366.0,0
11.0,2.0,12.0,2.0,31.0,0.0,13.0,1.0,1.0,5.0,0.0,0.0,1995.0,3.0,0.0,0.15415067982725827,0.15415067982725827,388.0,0
12.0,1.0,1.0,2.0,39.0,1.0,12.0,2.0,0.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.6190392084062234,0.6190392084062234,15.0,0
10.0,3.0,10.0,5.0,44.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,374.0,0
12.0,3.0,1.0,3.0,43.0,1.0,21.0,2.0,2.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.6190392084062234,0.6190392084062234,7.0,0
6.0,3.0,6.0,1.0,29.0,1.0,13.0,1.0,0.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.15415067982725827,0.15415067982725827,363.0,0
1.0,7.0,1.0,3.0,71.0,1.0,11.0,1.0,2.0,6.0,1.0,0.0,1994.0,1.0,0.0,0.13353139262452263,0.13353139262452263,375.0,0
1.0,3.0,1.0,3.0,54.0,0.0,13.0,1.0,0.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.5596157879354227,0.5596157879354227,372.0,0
12.0,5.0,1.0,3.0,28.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,1995.0,1.0,0.0,0.33647223662121295,0.33647223662121295,12.0,0
1.0,6.0,1.0,3.0,45.0,0.0,12.0,2.0,2.0,7.0,5.0,0.0,1994.0,2.0,0.0,0.3184537311185346,0.3184537311185346,362.0,0
12.0,6.0,12.0,5.0,39.0,0.0,13.0,1.0,3.0,6.0,1.0,4.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,371.0,0
4.0,2.0,4.0,2.0,31.0,0.0,12.0,2.0,2.0,5.0,0.0,3.0,1994.0,2.0,1.0,0.2876820724517809,0.2876820724517809,365.0,0
7.0,5.0,8.0,5.0,28.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,1995.0,3.0,0.0,0.35667494393873234,0.35667494393873234,381.0,0
12.0,3.0,12.0,3.0,49.0,0.0,33.0,3.0,0.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.5596157879354227,0.5596157879354227,365.0,0
6.0,1.0,7.0,2.0,39.0,1.0,13.0,1.0,0.0,6.0,3.0,0.0,1994.0,3.0,0.0,0.35667494393873234,0.35667494393873234,375.0,0
9.0,2.0,9.0,2.0,48.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1996.0,1.0,0.0,0.3184537311185346,0.3184537311185346,365.0,0
5.0,5.0,5.0,2.0,44.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1996.0,1.0,1.0,0.3184537311185346,0.3184537311185346,383.0,1
1.0,6.0,2.0,4.0,44.0,0.0,11.0,1.0,1.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
9.0,1.0,9.0,4.0,31.0,1.0,21.0,2.0,0.0,5.0,0.0,0.0,1996.0,1.0,0.0,0.6931471805599453,0.6931471805599453,375.0,0
1.0,1.0,2.0,3.0,61.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,369.0,0
3.0,1.0,4.0,2.0,31.0,0.0,33.0,3.0,2.0,6.0,1.0,0.0,1995.0,3.0,0.0,0.6190392084062234,0.6190392084062234,368.0,0
1.0,5.0,2.0,4.0,38.0,0.0,13.0,1.0,0.0,5.0,3.0,0.0,1994.0,3.0,0.0,0.15415067982725827,0.15415067982725827,373.0,0
6.0,5.0,7.0,2.0,45.0,0.0,33.0,3.0,1.0,7.0,1.0,0.0,1996.0,3.0,0.0,0.5596157879354227,0.5596157879354227,371.0,1
12.0,2.0,12.0,1.0,24.0,1.0,11.0,1.0,0.0,3.0,0.0,0.0,1994.0,1.0,0.0,0.4054651081081644,0.4054651081081644,371.0,0
2.0,5.0,4.0,5.0,40.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,404.0,0
10.0,5.0,10.0,5.0,28.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,1996.0,3.0,0.0,0.33647223662121295,0.33647223662121295,365.0,0
12.0,6.0,12.0,4.0,23.0,0.0,11.0,1.0,1.0,4.0,0.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,370.0,0
11.0,4.0,12.0,5.0,46.0,1.0,12.0,2.0,1.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,368.0,0
10.0,4.0,10.0,4.0,33.0,0.0,13.0,1.0,1.0,5.0,1.0,0.0,1995.0,3.0,0.0,0.2876820724517809,0.2876820724517809,372.0,1
4.0,2.0,4.0,2.0,41.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
3.0,2.0,4.0,2.0,28.0,0.0,21.0,2.0,0.0,4.0,1.0,0.0,1995.0,1.0,0.0,0.7884573603642702,0.6931471805599453,367.0,0
7.0,2.0,7.0,1.0,34.0,1.0,13.0,1.0,2.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,371.0,0
2.0,3.0,2.0,1.0,30.0,0.0,12.0,2.0,3.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,363.0,0
4.0,6.0,4.0,1.0,46.0,1.0,12.0,2.0,3.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,360.0,0
1.0,4.0,2.0,4.0,24.0,0.0,11.0,1.0,2.0,4.0,5.0,0.0,1994.0,1.0,0.0,0.4700036292457356,0.4700036292457356,374.0,1
12.0,3.0,2.0,1.0,45.0,0.0,13.0,1.0,2.0,7.0,0.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,42.0,0
1.0,6.0,1.0,1.0,47.0,0.0,11.0,1.0,1.0,7.0,0.0,4.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,360.0,0
11.0,4.0,11.0,5.0,52.0,0.0,13.0,1.0,1.0,7.0,1.0,0.0,1996.0,3.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0
2.0,6.0,2.0,2.0,73.0,0.0,11.0,1.0,2.0,7.0,0.0,0.0,1996.0,1.0,0.0,0.22314355131420976,0.22314355131420976,368.0,0
7.0,4.0,7.0,5.0,26.0,0.0,11.0,1.0,2.0,4.0,0.0,0.0,1994.0,1.0,0.0,0.33647223662121295,0.33647223662121295,366.0,0
9.0,5.0,10.0,1.0,25.0,0.0,11.0,1.0,2.0,4.0,3.0,0.0,1994.0,1.0,0.0,0.7884573603642702,0.6931471805599453,363.0,0
10.0,1.0,11.0,3.0,46.0,0.0,11.0,1.0,3.0,7.0,5.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,369.0,0
2.0,2.0,2.0,4.0,29.0,0.0,11.0,1.0,1.0,4.0,3.0,0.0,1995.0,1.0,0.0,0.33647223662121295,0.33647223662121295,367.0,0
7.0,3.0,7.0,3.0,35.0,0.0,12.0,2.0,3.0,6.0,3.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
11.0,2.0,11.0,2.0,36.0,1.0,13.0,1.0,0.0,7.0,1.0,0.0,1995.0,3.0,0.0,0.3184537311185346,0.3184537311185346,365.0,0
7.0,5.0,7.0,5.0,32.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,1996.0,3.0,0.0,0.18232155679395465,0.18232155679395465,365.0,0
2.0,6.0,2.0,3.0,37.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,383.0,0
10.0,7.0,10.0,1.0,44.0,1.0,13.0,1.0,1.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,359.0,0
10.0,6.0,10.0,2.0,65.0,1.0,13.0,1.0,3.0,7.0,3.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,361.0,0
2.0,3.0,2.0,2.0,41.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,371.0,0
1.0,1.0,1.0,1.0,39.0,0.0,12.0,2.0,3.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
9.0,3.0,9.0,2.0,47.0,0.0,11.0,1.0,1.0,6.0,1.0,0.0,1995.0,1.0,0.0,0.6190392084062234,0.6190392084062234,364.0,0
2.0,3.0,2.0,4.0,51.0,1.0,12.0,2.0,3.0,7.0,3.0,0.0,1994.0,2.0,0.0,0.5596157879354227,0.5596157879354227,366.0,0
5.0,3.0,5.0,4.0,35.0,0.0,21.0,2.0,0.0,4.0,0.0,0.0,1995.0,1.0,0.0,0.7884573603642702,0.6931471805599453,373.0,0
2.0,3.0,3.0,4.0,52.0,1.0,11.0,1.0,2.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.3184537311185346,0.3184537311185346,375.0,0
12.0,4.0,1.0,1.0,61.0,1.0,12.0,2.0,2.0,5.0,5.0,0.0,1994.0,2.0,0.0,0.6931471805599453,0.6931471805599453,11.0,0
3.0,6.0,3.0,3.0,60.0,0.0,11.0,1.0,1.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,369.0,0
5.0,1.0,5.0,3.0,43.0,0.0,11.0,1.0,1.0,7.0,5.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,367.0,0
1.0,1.0,2.0,2.0,58.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.3184537311185346,0.3184537311185346,375.0,0
11.0,2.0,11.0,3.0,46.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0
9.0,1.0,10.0,2.0,76.0,1.0,13.0,1.0,2.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,382.0,0
4.0,6.0,5.0,1.0,34.0,0.0,11.0,1.0,1.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.4519851237430572,0.4519851237430572,362.0,0
11.0,6.0,11.0,1.0,30.0,1.0,13.0,1.0,2.0,6.0,5.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,367.0,0
10.0,6.0,10.0,3.0,51.0,0.0,12.0,2.0,2.0,7.0,3.0,0.0,1996.0,2.0,0.0,0.3184537311185346,0.3184537311185346,362.0,0
10.0,1.0,10.0,1.0,28.0,0.0,12.0,2.0,0.0,5.0,0.0,0.0,1995.0,2.0,0.0,0.2876820724517809,0.2876820724517809,365.0,0
9.0,2.0,10.0,2.0,43.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,374.0,0
12.0,5.0,12.0,6.0,28.0,0.0,12.0,2.0,0.0,6.0,1.0,4.0,1994.0,2.0,0.0,0.6190392084062234,0.6190392084062234,366.0,0
9.0,4.0,9.0,1.0,71.0,0.0,12.0,2.0,1.0,7.0,1.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,362.0,0
2.0,5.0,2.0,1.0,31.0,0.0,11.0,1.0,3.0,5.0,0.0,0.0,1996.0,1.0,0.0,0.4054651081081644,0.4054651081081644,368.0,0
1.0,5.0,1.0,5.0,45.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,372.0,0
10.0,3.0,10.0,5.0,33.0,0.0,13.0,1.0,2.0,5.0,0.0,0.0,1994.0,3.0,0.0,0.6931471805599453,0.6931471805599453,388.0,0
10.0,7.0,10.0,1.0,23.0,0.0,12.0,2.0,2.0,3.0,0.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,359.0,0
12.0,4.0,1.0,2.0,30.0,0.0,11.0,1.0,2.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.35667494393873234,0.35667494393873234,5.0,0
1.0,5.0,2.0,5.0,26.0,0.0,12.0,2.0,2.0,4.0,5.0,0.0,1995.0,2.0,0.0,0.33647223662121295,0.33647223662121295,374.0,0
12.0,6.0,12.0,1.0,34.0,1.0,12.0,2.0,2.0,5.0,5.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,360.0,0
5.0,2.0,5.0,2.0,19.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,1994.0,2.0,0.0,1.9459101490553132,0.6931471805599453,365.0,0
4.0,1.0,4.0,2.0,43.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0
10.0,1.0,10.0,1.0,38.0,0.0,11.0,1.0,2.0,6.0,1.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
1.0,1.0,1.0,1.0,19.0,1.0,12.0,2.0,2.0,0.0,0.0,0.0,1994.0,2.0,0.0,1.9459101490553132,0.6931471805599453,372.0,0
2.0,3.0,2.0,1.0,44.0,0.0,13.0,1.0,2.0,6.0,1.0,0.0,1996.0,3.0,0.0,0.6190392084062234,0.6190392084062234,370.0,0
3.0,4.0,4.0,2.0,40.0,0.0,11.0,1.0,1.0,7.0,3.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,386.0,0
6.0,3.0,6.0,3.0,31.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,1995.0,2.0,0.0,0.2876820724517809,0.2876820724517809,365.0,0
1.0,3.0,1.0,1.0,34.0,0.0,21.0,2.0,0.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.6931471805599453,0.6931471805599453,370.0,0
8.0,3.0,9.0,5.0,45.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,376.0,0
6.0,3.0,6.0,3.0,28.0,0.0,33.0,3.0,3.0,4.0,0.0,0.0,1996.0,3.0,0.0,0.7884573603642702,0.6931471805599453,379.0,0
12.0,1.0,12.0,1.0,31.0,0.0,12.0,2.0,1.0,5.0,0.0,4.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,365.0,0
12.0,1.0,1.0,6.0,24.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,1995.0,3.0,0.0,0.33647223662121295,0.33647223662121295,19.0,0
10.0,5.0,11.0,3.0,44.0,0.0,13.0,1.0,2.0,6.0,3.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,400.0,0
2.0,1.0,6.0,4.0,30.0,0.0,11.0,1.0,2.0,4.0,0.0,0.0,1994.0,1.0,0.0,0.4700036292457356,0.4700036292457356,481.0,0
12.0,6.0,2.0,4.0,46.0,0.0,13.0,1.0,0.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.5596157879354227,0.5596157879354227,49.0,1
10.0,5.0,10.0,1.0,34.0,1.0,11.0,1.0,2.0,4.0,0.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,361.0,0
11.0,1.0,3.0,4.0,32.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,107.0,0
6.0,3.0,6.0,6.0,50.0,0.0,13.0,1.0,1.0,7.0,1.0,0.0,1995.0,3.0,1.0,0.22314355131420976,0.22314355131420976,368.0,0
11.0,4.0,12.0,5.0,63.0,0.0,13.0,1.0,2.0,7.0,1.0,0.0,1996.0,3.0,0.0,0.3184537311185346,0.3184537311185346,368.0,0
3.0,7.0,3.0,1.0,37.0,0.0,12.0,2.0,3.0,4.0,1.0,0.0,1995.0,2.0,0.0,0.33647223662121295,0.33647223662121295,366.0,0
9.0,1.0,9.0,2.0,31.0,0.0,13.0,1.0,1.0,5.0,0.0,0.0,1995.0,3.0,0.0,0.2876820724517809,0.2876820724517809,366.0,0
5.0,6.0,5.0,1.0,32.0,1.0,11.0,1.0,2.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,360.0,0
8.0,4.0,8.0,3.0,37.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,371.0,0
1.0,6.0,1.0,1.0,27.0,1.0,13.0,1.0,3.0,0.0,0.0,0.0,1994.0,3.0,0.0,1.9459101490553132,0.6931471805599453,360.0,0
5.0,3.0,5.0,1.0,26.0,0.0,11.0,1.0,3.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.35667494393873234,0.35667494393873234,370.0,0
12.0,1.0,12.0,2.0,34.0,0.0,11.0,1.0,1.0,4.0,3.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,366.0,0
7.0,5.0,7.0,1.0,41.0,0.0,12.0,2.0,3.0,4.0,0.0,0.0,1994.0,2.0,0.0,0.33647223662121295,0.33647223662121295,361.0,0
7.0,5.0,7.0,5.0,38.0,0.0,13.0,1.0,1.0,6.0,5.0,0.0,1995.0,3.0,0.0,0.13353139262452263,0.13353139262452263,365.0,0
7.0,2.0,7.0,4.0,36.0,0.0,12.0,2.0,0.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,367.0,0
6.0,4.0,6.0,5.0,45.0,1.0,12.0,2.0,3.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,366.0,0
2.0,2.0,2.0,3.0,52.0,0.0,13.0,1.0,0.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0
12.0,6.0,12.0,6.0,52.0,1.0,11.0,1.0,1.0,7.0,1.0,4.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,379.0,0
9.0,7.0,9.0,1.0,30.0,0.0,11.0,1.0,2.0,5.0,3.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,359.0,0
10.0,7.0,10.0,3.0,29.0,0.0,13.0,1.0,1.0,5.0,1.0,0.0,1996.0,3.0,0.0,0.15415067982725827,0.15415067982725827,361.0,0
6.0,6.0,6.0,5.0,46.0,0.0,33.0,3.0,2.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.4519851237430572,0.4519851237430572,371.0,0
5.0,1.0,5.0,1.0,34.0,1.0,11.0,1.0,0.0,5.0,0.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,365.0,0
5.0,3.0,5.0,3.0,44.0,0.0,12.0,2.0,2.0,6.0,1.0,4.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0
10.0,5.0,10.0,1.0,56.0,0.0,11.0,1.0,1.0,7.0,3.0,3.0,1995.0,1.0,1.0,0.4054651081081644,0.4054651081081644,361.0,0
2.0,4.0,2.0,5.0,28.0,1.0,11.0,1.0,1.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.6190392084062234,0.6190392084062234,366.0,0
7.0,5.0,8.0,5.0,37.0,0.0,13.0,1.0,2.0,6.0,3.0,0.0,1994.0,3.0,0.0,0.6190392084062234,0.6190392084062234,374.0,0
12.0,5.0,12.0,2.0,39.0,0.0,12.0,2.0,0.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,362.0,0
6.0,5.0,6.0,5.0,27.0,0.0,11.0,1.0,0.0,5.0,5.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,372.0,0
11.0,2.0,11.0,4.0,45.0,0.0,11.0,1.0,0.0,5.0,3.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,367.0,0
7.0,6.0,7.0,1.0,29.0,0.0,11.0,1.0,2.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,360.0,0
6.0,2.0,6.0,5.0,64.0,1.0,13.0,1.0,0.0,6.0,0.0,2.0,1996.0,3.0,0.0,0.13353139262452263,0.13353139262452263,382.0,0
1.0,4.0,3.0,1.0,37.0,0.0,11.0,1.0,0.0,4.0,3.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,443.0,0
11.0,2.0,11.0,2.0,32.0,1.0,11.0,1.0,1.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0
9.0,1.0,9.0,3.0,27.0,1.0,11.0,1.0,0.0,6.0,0.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,367.0,0
10.0,6.0,10.0,1.0,32.0,1.0,11.0,1.0,0.0,6.0,1.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,360.0,0
7.0,2.0,8.0,2.0,33.0,0.0,13.0,1.0,3.0,5.0,3.0,0.0,1996.0,3.0,0.0,0.4054651081081644,0.4054651081081644,395.0,0
9.0,4.0,9.0,4.0,27.0,0.0,12.0,2.0,1.0,6.0,0.0,0.0,1996.0,2.0,1.0,0.2513144282809061,0.2513144282809061,365.0,0
3.0,3.0,3.0,4.0,28.0,0.0,12.0,2.0,0.0,5.0,1.0,0.0,1996.0,2.0,0.0,0.6931471805599453,0.6931471805599453,366.0,0
1.0,2.0,1.0,5.0,26.0,0.0,13.0,1.0,1.0,5.0,3.0,0.0,1995.0,3.0,0.0,0.2876820724517809,0.2876820724517809,375.0,0
9.0,1.0,9.0,1.0,31.0,0.0,11.0,1.0,0.0,6.0,0.0,4.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
2.0,3.0,2.0,3.0,37.0,0.0,12.0,2.0,3.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
3.0,6.0,3.0,4.0,43.0,0.0,11.0,1.0,2.0,6.0,3.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,377.0,0
5.0,6.0,5.0,5.0,40.0,0.0,11.0,1.0,2.0,7.0,5.0,0.0,1996.0,1.0,0.0,0.22314355131420976,0.22314355131420976,371.0,0
3.0,3.0,3.0,3.0,60.0,0.0,13.0,1.0,1.0,5.0,5.0,0.0,1995.0,3.0,0.0,0.15415067982725827,0.15415067982725827,365.0,1
6.0,2.0,9.0,4.0,33.0,1.0,11.0,1.0,1.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.13353139262452263,0.13353139262452263,457.0,0
2.0,3.0,2.0,5.0,41.0,1.0,11.0,1.0,0.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.13353139262452263,0.13353139262452263,367.0,0
11.0,1.0,11.0,3.0,59.0,0.0,11.0,1.0,2.0,7.0,5.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,374.0,0
3.0,2.0,4.0,1.0,44.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,380.0,0
12.0,4.0,12.0,3.0,43.0,0.0,11.0,1.0,1.0,7.0,5.0,0.0,1994.0,1.0,0.0,0.3184537311185346,0.3184537311185346,371.0,0
2.0,4.0,2.0,5.0,32.0,1.0,11.0,1.0,0.0,5.0,5.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,366.0,0
3.0,4.0,3.0,4.0,41.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0
5.0,2.0,5.0,3.0,45.0,1.0,13.0,1.0,2.0,6.0,0.0,0.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0
8.0,6.0,10.0,1.0,30.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,1994.0,1.0,0.0,0.5596157879354227,0.5596157879354227,406.0,0
5.0,3.0,6.0,4.0,44.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,389.0,0
10.0,6.0,11.0,5.0,21.0,0.0,12.0,2.0,2.0,2.0,1.0,0.0,1996.0,2.0,0.0,0.5108256237659907,0.5108256237659907,366.0,0
2.0,5.0,2.0,2.0,34.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,1995.0,2.0,0.0,0.4054651081081644,0.4054651081081644,369.0,0
1.0,3.0,1.0,3.0,30.0,0.0,12.0,2.0,1.0,3.0,1.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,365.0,0
3.0,1.0,3.0,6.0,31.0,1.0,11.0,1.0,2.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.35667494393873234,0.35667494393873234,384.0,0
